SEQENCE ID                     TM SP PREDICTION
Q0WI86                          0  Y n7-19c25/26o
Q0WID6                          0  0 o
Q0WID7                          0  0 o
Q0WIG1                          0  0 o
Q0WIG5                          0  0 o
Q0WIH2                          0  0 o
Q0WIH3                          0  0 o
Q0WIH4                          0  0 o
Q0WII0                          0  0 o
Q0WIJ4                          0  0 o
Q0WIJ7                          0  0 o
Q0WIK0                          0  0 o
Q0WIL8                          1  0 i12-33o
Q0WIM8                          0  Y n8-19c23/24o
Q0WIN1                          2  0 o12-35i199-223o
Q0WIN6                          0  0 o
Q0WIP2                          0  0 i
Q0WIQ4                          1  0 o1454-1473i
Q0WIQ7                          0  0 o
Q0WIS0                          0  0 o
Q0WIS1                         14  0 o20-38i45-66o86-104i125-143o149-165i172-194o214-234i254-275o287-305i312-330o342-366i373-390o396-414i435-455o
Q0WIS5                          3  0 i7-23o52-68i77-95o
Q0WIS6                          2  0 i35-52o58-79i
Q0WIT4                          0  0 o
Q0WIU2                          0  0 o
Q0WIV6                          0  0 i
Q0WIV7                          0  0 o
Q0WIW5                          0  0 o
Q0WIX3                          0  0 o
Q0WIX5                          0  Y n4-15c22/23o
Q0WIY7                          0  Y n2-12c16/17o
Q0WIZ4                          0  0 o
Q0WJ13                          0  0 o
Q0WJ28                          0  0 o
Q0WJ32                          0  0 o
Q0WJ45                         12  0 o15-33i40-59o71-90i102-130o150-169i198-223o243-260i272-294o306-327i354-378o398-425i446-466o
Q0WJ60                          0  0 o
Q0WJ96                          1  0 o81-99i
Q0WJE5                          4  0 i12-36o56-77i179-198o218-236i
Q0WJE9                          2  0 o27-52i419-439o
Q0WJF6                          0  0 o
Q0WJF7                          0  0 o
Q0WJF8                          0  0 o
Q0WJG1                          0  0 o
Q0WJG4                          0  0 o
Q0WJG6                          0  0 i
Q0WJN6                          2  Y n8-19c23/24o33-50i57-78o
Q0WJP3                          1  Y n4-15c20/21o36-62i
Q0WJR1                          0  0 o
Q0WJV8                          0  Y n19-29c41/42o
Q0WJW8                          0  0 o
Q0WJZ8                          0  Y n4-15c23/24o
Q0WK07                          0  0 o
Q0WK11                          0  0 o
Q0WK17                          0  0 o
Q0WK31                          0  0 o
Q0WK37                          1  0 o63-86i
Q0WK38                          0  0 o
Q0WK46                          0  0 o
Q0WKD0                         11  0 i12-31o37-53i60-78o84-105i112-129o135-154i368-385o391-408i420-452o458-476i488-506o
Q0WKD3                          0  0 o
Q0WKD7                          0  0 o
Q0WKF2                          0  0 o
Q0WKF3                          0  Y n6-17c23/24o
Q0WKG1                          0  0 o
Q0WKK0                          0  0 o
Q0WKL0                          0  0 o
Q0WKL1                          0  Y n4-11c15/16o
Q0WKL3                         12  0 i5-24o30-47i54-75o81-100i175-195o210-235i265-287o293-312i324-341o361-381i388-415o445-468i
Q0WKN1                          0  0 o
Q0WKQ0                          7  0 o6-23i30-52o64-81i88-109o115-136i148-166o172-197i
Q306L9                          0  Y n19-30c34/35o
Q306M1                          0  Y n6-17c22/23o
Q56938                          0  0 o
Q56939                          0  Y n18-29c34/35o
Q56949                          0  0 o
Q56950                          0  0 o
Q56951                          0  0 o
Q56975                          1  0 i122-146o
Q56978                          1  0 o6-23i
Q56987                          0  0 o
Q57159                          0  0 o
Q57285                          0  Y n5-13c19/20o
Q65AD6                          0  Y n14-22c27/28o
Q65AD7                          0  0 o
Q65AK0                          0  0 o
Q65AM4                          0  0 o
Q65AN6                          0  Y n4-17c29/30o
Q65AP2                          0  0 o
Q65AQ0                          0  0 o
Q65AR2                          1  0 o103-127i
Q74PB3                          1  Y n4-14c19/20o29-49i
Q74PK3                          0  0 i
Q74PL1                          0  0 o
Q74PS9                          0  0 o
Q74PU2                          0  0 i
Q74PW6                          3  0 i16-36o42-61i82-101o
Q74PX1                          1  0 o20-46i
Q74Q15                          0  0 i
Q74Q19                          0  0 o
Q74Q26                          0  0 o
Q74Q57                          0  0 o
Q74QI3                          0  0 o
Q74QU7                          2  0 o12-32i152-177o
Q74RA5                          0  0 o
Q74RD6                          0  0 o
Q74RE4                          0  Y n4-11c16/17o
Q74RV5                          0  0 o
Q74RW6                          0  Y n20-27c32/33o
Q74RZ0                          0  Y n3-13c17/18o
Q74S44                          0  0 o
Q74S63                          0  0 o
Q74SC7                          0  0 o
Q74SD5                          3  Y n7-17c35/36o51-70i82-102o114-147i
Q74T25                          0  0 o
Q74T48                          0  0 i
Q74T79                          1  0 o32-55i
Q74TG6                          1  0 o25-42i
Q74TJ4                          0  0 o
Q74TL2                          0  0 o
Q74TX9                          1  0 o46-64i
Q74U18                          0  0 o
Q74U25                          0  0 o
Q74U32                          0  0 o
Q74U71                          2  0 i5-22o68-94i
Q74UD8                          0  0 o
Q74UK6                          1  0 i32-51o
Q74UU2                          0  0 o
Q74UY1                          0  0 o
Q74V30                          0  0 i
Q74V40                          0  0 o
Q74V69                          0  0 o
Q74V87                          1  0 o20-42i
Q74VA0                          7  0 o12-34i46-68o88-105i125-148o154-172i184-207o213-231i
Q74VA5                          5  0 o17-36i56-75o81-96i103-122o134-161i
Q74VE6                          0  0 o
Q74W40                          0  0 o
Q74WC1                          3  0 o17-42i54-77o83-102i
Q74WS0                          0  0 i
Q74WU7                          0  0 o
Q74WV9                          0  0 o
Q74WX2                          0  0 o
Q74X50                          0  Y n11-19c25/26o
Q74XG1                          0  0 i
Q74XT0                          0  0 o
Q74XT9                          0  Y n2-12c18/19o
Q74XW8                          0  0 i
Q74Y35                          0  Y n7-18c22/23o
Q74Y57                          0  0 o
Q74YC2                          1  0 o15-34i
Q74YM6                          0  0 o
Q7ARA1                          0  0 o
Q7ARA9                          0  0 o
Q7ARB5                          0  0 o
Q7ARB6                          0  0 o
Q7ARC3                          0  0 o
Q7ARD3                          0  0 o
Q7ARG8                          0  0 o
Q7ARH1                          0  0 o
Q7ARH3                          0  0 o
Q7ARH6                          0  0 i
Q7ARH7                          0  0 o
Q7ARJ2                          0  0 o
Q7ARJ3                          0  0 o
Q7ARJ8                          0  0 o
Q7ARJ9                          1  0 o38-59i
Q7ARM9                          0  0 i
Q7BTX0                          0  0 o
Q7CFP6                          0  Y n16-27c32/33o
Q7CFY1                          0  0 o
Q7CFY5                          0  0 o
Q7CG33                          0  0 i
Q7CG37                          0  0 i
Q7CG53                          0  0 o
Q7CG59                          1  Y n4-14c19/20o29-49i
Q7CGG4                          0  0 o
Q7CGH1                          0  Y n21-32c37/38o
Q7CGP7                          0  0 o
Q7CGQ5                          0  0 o
Q7CGY7                          1  0 o20-38i
Q7CH36                          0  0 o
Q7CH99                         12  0 i21-40o52-74i81-100o106-131i143-163o169-187i208-227o247-264i276-294o300-320i332-355o361-382i
Q7CHD6                          0  0 o
Q7CHN1                          1  0 i194-212o
Q7CHN3                          0  0 o
Q7CHQ9                          0  0 o
Q7CHS2                          0  0 o
Q7CHU7                          0  Y n8-19c23/24o
Q7CHV1                          3  0 i142-166o250-267i274-294o
Q7CHY7                          0  0 o
Q7CI18                          0  0 o
Q7CI19                          0  0 o
Q7CID0                          0  0 o
Q7CIG2                          0  0 i
Q7CIG9                          9  Y n12-23c30/31o40-61i73-95o101-122i129-146o158-179i191-214o220-243i255-271o277-294i
Q7CIU5                          0  0 i
Q7CIW4                          0  Y n17-28c35/36o
Q7CJ05                          5  Y n3-13c18/19o28-50i273-296o316-345i357-373o379-401i
Q7CJ16                          0  0 o
Q7CJ29                          0  0 o
Q7CJD3                          0  Y n5-15c20/21o
Q7CJJ6                          7  0 o20-51i72-93o151-177i221-245o251-270i282-301o307-332i
Q7CJK3                          0  Y n20-31c36/37o
Q7CJP2                          1  0 o47-67i
Q7CJQ1                          0  0 o
Q7CJV1                          0  0 o
Q7CJY6                          0  0 i
Q7CK06                          0  0 o
Q7CK09                          0  0 o
Q7CK92                          8  0 o34-54i66-83o95-116i123-145o157-184i209-231o243-261i270-288o
Q7CKC8                          0  Y n13-24c33/34o
Q7CKI6                          0  0 o
Q7CKI7                          0  0 i
Q7CKT3                          0  Y n20-30c35/36o
Q7CKY2                          0  0 i
Q7CLC8                          6  0 i21-42o48-81i88-110o147-168i180-204o232-253i
Q8D079                          0  0 i
Q8D1L4                          1  0 o6-27i
Q8ZAG3                          0  0 o
Q8ZAV0                          2  0 o6-31i43-61o
Q8ZB75                          0  0 o
Q8ZBE1                          0  0 o
Q8ZBE9                          0  0 o
Q8ZBJ5                          0  0 o
Q8ZCF8                          0  0 o
Q8ZCG0                          0  0 o
Q8ZDG8                          0  0 o
Q8ZDJ2                          2  0 o15-38i85-106o
Q8ZDJ8                          2  0 i46-64o70-90i
Q8ZDJ9                          0  0 o
Q8ZDM8                          0  0 o
Q8ZE38                          4  0 i71-88o100-121i215-237o257-276i
Q8ZE68                          0  Y n5-16c23/24o
Q8ZEH4                          6  0 i20-41o80-109i121-143o149-169i190-211o217-242i
Q8ZEI3                          0  0 o
Q8ZEJ5                          0  0 o
Q8ZEL2                          0  0 o
Q8ZES0                          0  0 o
Q8ZFE0                          0  0 o
Q8ZFF7                          3  0 o6-24i45-63o69-87i
Q8ZFG9                          1  0 o6-31i
Q8ZFN8                          0  0 o
Q8ZFS2                          0  0 o
Q8ZG70                          0  Y n3-14c22/23o
Q8ZGJ0                         10  0 o20-36i43-67o79-99i111-132o138-156i168-189o240-257i278-298o304-323i335-356o
Q8ZGM6                          0  0 o
Q8ZH12                          0  0 o
Q8ZH34                          0  0 i
Q8ZH47                          0  0 o
Q8ZHF5                          0  0 o
Q8ZHG3                          0  0 o
Q8ZHI2                          0  0 o
Q8ZIK6                          0  0 o
Q8ZIN3                          0  0 o
Q8ZJ77                          0  0 o
Q8ZJD4                          0  0 o
Q9F286                          0  Y n31-42c49/50o
Q9F287                          0  Y n9-19c24/25o
Q9F290                          0  Y n4-15c23/24o
Q9R361                          0  0 i
Q9R3G9                          0  0 o
Q9R7V4                          0  Y n4-15c24/25o
Q9RCC2                          2  0 i46-64o342-362i
Q9RCC4                          0  0 o
Q9RCC6                          0  0 o
Q9RCC7                         12  0 i7-31o37-57i104-125o137-160i172-190o196-217i238-256o262-294i315-339o345-366i386-404o410-429i
Q9RCC8                          0  Y n13-24c29/30o
Q9RCC9                          0  Y n3-14c19/20o
Q9RCD0                          0  0 o
Q9RH45                          0  0 o
Q9RI04                          0  0 o
Q9RI05                          0  0 o
Q9RI06                          0  0 i
Q9RI07                          0  0 o
Q9RI08                          0  0 o
Q9RI09                          0  0 o
Q9RI10                          0  0 o
Q9RI14                          0  0 o
Q9RI15                          0  0 o
Q9RI16                          0  0 o
Q9RI17                          0  0 o
Q9RI18                          0  0 o
Q9RI19                          0  0 o
Q9RI20                          0  0 o
Q9RI21                          0  0 i
Q9RI22                          0  0 o
Q9RI23                          0  0 o
Q9RI24                          0  0 o
Q9RI25                          0  0 i
Q9RI26                          0  0 o
Q9RI27                          0  0 i
Q9RIC0                          0  0 o
Q9RIC1                          0  0 o
Q9RIC2                          0  0 o
Q9RIC3                          0  0 o
Q9RIC4                          0  0 i
Q9RIC5                          0  0 o
Q9RIC6                          0  Y n8-19c23/24o
Q9RIC8                          0  0 o
Q9RID8                          0  0 o
Q9RID9                          0  0 o
Q9RIE0                          0  0 o
Q9RIE2                          0  0 o
Q9S1D8                          0  0 i
Q9S1D9                          0  0 o
Q9S1E0                          0  0 o
Q9S1E1                          0  0 o
Q9X6A8                          0  Y n11-22c27/28o
Q9X6A9                          0  Y n15-26c34/35o
Q9X6B4                          8  0 o12-36i48-68o88-105i117-139o151-170i182-205o225-245i252-273o
Q9Z381                          0  0 o
Q9Z394                          0  Y n3-14c19/20o
Q9Z396                          0  0 o
Q9Z3B4                          0  0 o
Q9ZC22                          0  Y n6-16c23/24o
Q9ZC23                          8  0 i12-34o70-91i103-124o130-147i154-175o195-216i228-249o255-278i
