# SignalP-5.0	Organism: euk	
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
O68743	OTHER	0.000304	0.999696	
O68749	OTHER	0.000184	0.999816	
O68753	OTHER	0.002599	0.997401	
O68759	OTHER	0.000381	0.999619	
O68768	OTHER	0.035677	0.964323	
O68769	OTHER	0.001440	0.998560	
O68771	OTHER	0.001794	0.998206	
O68788	OTHER	0.001287	0.998713	
O68791	OTHER	0.001738	0.998262	
O68792	OTHER	0.002196	0.997804	
P58431	OTHER	0.006464	0.993536	
P58483	OTHER	0.003715	0.996285	
P58722	OTHER	0.011212	0.988788	
P69957	OTHER	0.000345	0.999655	
P69961	OTHER	0.000976	0.999024	
P74989	OTHER	0.000435	0.999565	
Q0W9V7	SP(Sec/SPI)	0.955784	0.044216	CS pos: 23-24. CTT-NP. Pr: 0.2530
Q0W9V8	OTHER	0.042995	0.957005	
Q0W9W7	OTHER	0.261519	0.738481	
Q0W9X6	OTHER	0.014390	0.985610	
Q0W9X7	OTHER	0.000458	0.999542	
Q0W9Z6	OTHER	0.003551	0.996449	
Q0W9Z7	OTHER	0.000748	0.999252	
Q0W9Z9	OTHER	0.130985	0.869015	
Q0WA21	OTHER	0.000453	0.999547	
Q0WA27	SP(Sec/SPI)	0.964703	0.035297	CS pos: 24-25. VQA-EA. Pr: 0.7470
Q0WA31	OTHER	0.100112	0.899888	
Q0WA92	OTHER	0.001303	0.998697	
Q0WAA1	OTHER	0.007022	0.992978	
Q0WAA5	SP(Sec/SPI)	0.988855	0.011145	CS pos: 21-22. VQA-AP. Pr: 0.9361
Q0WAC0	OTHER	0.000910	0.999090	
Q0WAC1	OTHER	0.013404	0.986596	
Q0WAC6	OTHER	0.000307	0.999693	
Q0WAF6	OTHER	0.000386	0.999614	
Q0WAH8	OTHER	0.169200	0.830800	
Q0WAI2	OTHER	0.001339	0.998661	
Q0WAI7	SP(Sec/SPI)	0.995426	0.004574	CS pos: 21-22. SAC-DN. Pr: 0.6292
Q0WAM0	OTHER	0.055683	0.944317	
Q0WAM7	OTHER	0.057198	0.942802	
Q0WAU8	OTHER	0.002225	0.997775	
Q0WAU9	OTHER	0.001789	0.998211	
Q0WAV2	OTHER	0.000442	0.999558	
Q0WAV4	OTHER	0.003019	0.996981	
Q0WAX8	OTHER	0.012369	0.987631	
Q0WB34	OTHER	0.000979	0.999021	
Q0WB39	OTHER	0.002139	0.997861	
Q0WB40	OTHER	0.001866	0.998134	
Q0WB43	OTHER	0.001412	0.998588	
Q0WB53	OTHER	0.001235	0.998765	
Q0WB59	OTHER	0.001167	0.998833	
Q0WB60	OTHER	0.001641	0.998359	
Q0WB92	SP(Sec/SPI)	0.966997	0.033003	CS pos: 21-22. AFA-MS. Pr: 0.7500
Q0WBD4	SP(Sec/SPI)	0.956581	0.043419	CS pos: 21-22. LLC-DQ. Pr: 0.3843
Q0WBE5	OTHER	0.000406	0.999594	
Q0WBG6	SP(Sec/SPI)	0.992061	0.007939	CS pos: 17-18. VAC-DQ. Pr: 0.6729
Q0WBP2	OTHER	0.001087	0.998913	
Q0WBQ2	OTHER	0.000934	0.999066	
Q0WBV4	OTHER	0.000586	0.999414	
Q0WBY3	OTHER	0.024205	0.975795	
Q0WC16	OTHER	0.001851	0.998149	
Q0WC24	OTHER	0.003810	0.996190	
Q0WC27	OTHER	0.002527	0.997473	
Q0WC30	OTHER	0.009763	0.990237	
Q0WC31	SP(Sec/SPI)	0.998030	0.001970	CS pos: 24-25. VLA-DQ. Pr: 0.9405
Q0WC34	OTHER	0.000618	0.999382	
Q0WC38	SP(Sec/SPI)	0.809319	0.190681	CS pos: 31-32. LIA-TP. Pr: 0.4434
Q0WC39	OTHER	0.015336	0.984664	
Q0WC68	OTHER	0.001025	0.998975	
Q0WC83	OTHER	0.004897	0.995103	
Q0WC85	OTHER	0.008472	0.991528	
Q0WCA9	OTHER	0.002351	0.997649	
Q0WCH9	OTHER	0.000835	0.999165	
Q0WCI4	OTHER	0.002153	0.997847	
Q0WCI5	OTHER	0.461599	0.538401	
Q0WCI9	OTHER	0.000814	0.999186	
Q0WCQ7	OTHER	0.000623	0.999377	
Q0WCR7	OTHER	0.005511	0.994489	
Q0WCV5	SP(Sec/SPI)	0.988865	0.011135	CS pos: 26-27. ANA-AS. Pr: 0.8520
Q0WCV8	OTHER	0.001591	0.998409	
Q0WCV9	OTHER	0.011688	0.988312	
Q0WCW0	OTHER	0.000717	0.999283	
Q0WCX4	OTHER	0.340960	0.659040	
Q0WCZ2	SP(Sec/SPI)	0.915714	0.084286	CS pos: 26-27. TGC-TD. Pr: 0.3456
Q0WD02	OTHER	0.412223	0.587777	
Q0WD14	OTHER	0.000692	0.999308	
Q0WD17	OTHER	0.001176	0.998824	
Q0WD26	OTHER	0.001021	0.998979	
Q0WD44	OTHER	0.037290	0.962710	
Q0WD47	OTHER	0.000630	0.999370	
Q0WD55	OTHER	0.002983	0.997017	
Q0WD77	OTHER	0.000733	0.999267	
Q0WD79	OTHER	0.001079	0.998921	
Q0WD84	OTHER	0.000492	0.999508	
Q0WD98	OTHER	0.000496	0.999504	
Q0WDA4	OTHER	0.062362	0.937638	
Q0WDB1	OTHER	0.010377	0.989623	
Q0WDB7	SP(Sec/SPI)	0.992957	0.007043	CS pos: 24-25. AFA-AI. Pr: 0.8294
Q0WDG1	OTHER	0.002076	0.997924	
Q0WDG6	OTHER	0.004324	0.995676	
Q0WDH7	OTHER	0.029372	0.970628	
Q0WDM7	OTHER	0.080557	0.919443	
Q0WDM8	SP(Sec/SPI)	0.588931	0.411069	CS pos: 22-23. AAG-TF. Pr: 0.2045
Q0WDN3	OTHER	0.001209	0.998791	
Q0WDN5	OTHER	0.000993	0.999007	
Q0WDQ7	OTHER	0.000746	0.999254	
Q0WDT8	OTHER	0.000891	0.999109	
Q0WDV0	OTHER	0.003746	0.996254	
Q0WDV5	OTHER	0.206323	0.793677	
Q0WDZ2	OTHER	0.019851	0.980149	
Q0WE12	SP(Sec/SPI)	0.996788	0.003212	CS pos: 22-23. AYA-AE. Pr: 0.8512
Q0WE17	OTHER	0.378331	0.621669	
Q0WE34	OTHER	0.003529	0.996471	
Q0WE37	OTHER	0.002441	0.997559	
Q0WE38	OTHER	0.000627	0.999373	
Q0WE55	OTHER	0.001191	0.998809	
Q0WE58	OTHER	0.032755	0.967245	
Q0WE71	OTHER	0.073583	0.926417	
Q0WE78	OTHER	0.000601	0.999399	
Q0WE88	OTHER	0.007130	0.992870	
Q0WEC2	OTHER	0.001962	0.998038	
Q0WEE4	OTHER	0.004615	0.995385	
Q0WEF8	OTHER	0.000395	0.999605	
Q0WEF9	OTHER	0.001868	0.998132	
Q0WEG1	OTHER	0.003381	0.996619	
Q0WEG6	SP(Sec/SPI)	0.999595	0.000405	CS pos: 20-21. VLA-QP. Pr: 0.8914
Q0WEJ3	OTHER	0.149312	0.850688	
Q0WEK0	OTHER	0.009392	0.990608	
Q0WEK7	OTHER	0.001549	0.998451	
Q0WEK9	OTHER	0.001799	0.998201	
Q0WEM9	SP(Sec/SPI)	0.996999	0.003001	CS pos: 18-19. CGA-KK. Pr: 0.9317
Q0WEN6	OTHER	0.001900	0.998100	
Q0WEN7	OTHER	0.001895	0.998105	
Q0WEP0	OTHER	0.000742	0.999258	
Q0WEP1	SP(Sec/SPI)	0.998787	0.001213	CS pos: 18-19. AFA-GS. Pr: 0.8300
Q0WEP2	OTHER	0.001256	0.998744	
Q0WEP3	OTHER	0.023226	0.976774	
Q0WEP4	OTHER	0.030764	0.969236	
Q0WEP5	OTHER	0.192082	0.807918	
Q0WEP6	OTHER	0.001110	0.998890	
Q0WEP7	OTHER	0.002144	0.997856	
Q0WEP8	OTHER	0.014762	0.985238	
Q0WEP9	OTHER	0.000338	0.999662	
Q0WEQ0	OTHER	0.000803	0.999197	
Q0WEQ1	OTHER	0.001121	0.998879	
Q0WEQ5	OTHER	0.000898	0.999102	
Q0WET2	OTHER	0.185945	0.814055	
Q0WEU7	OTHER	0.000618	0.999382	
Q0WEV5	OTHER	0.000595	0.999405	
Q0WEW7	OTHER	0.340445	0.659555	
Q0WEX3	OTHER	0.002251	0.997749	
Q0WEY0	OTHER	0.002282	0.997718	
Q0WF08	SP(Sec/SPI)	0.938654	0.061346	CS pos: 30-31. ANA-GN. Pr: 0.8955
Q0WF20	SP(Sec/SPI)	0.985847	0.014153	CS pos: 20-21. SSA-TN. Pr: 0.4001
Q0WF30	OTHER	0.003925	0.996075	
Q0WF35	OTHER	0.004355	0.995645	
Q0WF42	OTHER	0.003128	0.996872	
Q0WF59	OTHER	0.001596	0.998404	
Q0WF65	OTHER	0.005857	0.994143	
Q0WF67	OTHER	0.001013	0.998987	
Q0WF68	OTHER	0.004020	0.995980	
Q0WF94	OTHER	0.160440	0.839560	
Q0WFC1	OTHER	0.000936	0.999064	
Q0WFC5	SP(Sec/SPI)	0.997417	0.002583	CS pos: 20-21. TLA-AQ. Pr: 0.7878
Q0WFC6	SP(Sec/SPI)	0.922210	0.077790	CS pos: 22-23. ATA-SP. Pr: 0.7583
Q0WFE3	OTHER	0.000498	0.999502	
Q0WFE8	SP(Sec/SPI)	0.998557	0.001443	CS pos: 17-18. VSA-VT. Pr: 0.4482
Q0WFF5	SP(Sec/SPI)	0.997823	0.002177	CS pos: 18-19. TQA-LA. Pr: 0.4735
Q0WFG0	OTHER	0.213306	0.786694	
Q0WFG3	OTHER	0.000468	0.999532	
Q0WFI2	OTHER	0.000525	0.999475	
Q0WFL2	OTHER	0.001414	0.998586	
Q0WFQ9	OTHER	0.003464	0.996536	
Q0WFR1	SP(Sec/SPI)	0.978900	0.021100	CS pos: 22-23. VFS-LP. Pr: 0.9143
Q0WFR7	OTHER	0.000721	0.999279	
Q0WFS3	OTHER	0.001529	0.998471	
Q0WFT4	SP(Sec/SPI)	0.986432	0.013568	CS pos: 23-24. AYA-AG. Pr: 0.7574
Q0WFU5	OTHER	0.002476	0.997524	
Q0WFX8	OTHER	0.039792	0.960208	
Q0WFY1	OTHER	0.016791	0.983209	
Q0WFZ9	SP(Sec/SPI)	0.965326	0.034674	CS pos: 24-25. INA-AS. Pr: 0.8415
Q0WG65	OTHER	0.000675	0.999325	
Q0WG83	OTHER	0.000905	0.999095	
Q0WG84	OTHER	0.007061	0.992939	
Q0WG92	OTHER	0.001102	0.998898	
Q0WGA7	OTHER	0.265730	0.734270	
Q0WGA9	OTHER	0.223221	0.776779	
Q0WGB1	OTHER	0.000754	0.999246	
Q0WGB4	OTHER	0.001735	0.998265	
Q0WGC8	OTHER	0.000712	0.999288	
Q0WGF9	OTHER	0.001778	0.998222	
Q0WGL1	OTHER	0.000851	0.999149	
Q0WGN5	OTHER	0.117632	0.882368	
Q0WGN8	OTHER	0.028062	0.971938	
Q0WGQ5	SP(Sec/SPI)	0.988826	0.011174	CS pos: 26-27. VFA-AD. Pr: 0.9014
Q0WGR8	SP(Sec/SPI)	0.543305	0.456695	CS pos: 23-24. RFA-FT. Pr: 0.2668
Q0WGS4	OTHER	0.000592	0.999408	
Q0WGT2	OTHER	0.000828	0.999172	
Q0WGT3	OTHER	0.000727	0.999273	
Q0WGT5	OTHER	0.005407	0.994593	
Q0WGT7	OTHER	0.000232	0.999768	
Q0WGU6	SP(Sec/SPI)	0.992071	0.007929	CS pos: 22-23. ALS-DD. Pr: 0.4902
Q0WGV6	OTHER	0.005960	0.994040	
Q0WGW1	OTHER	0.000628	0.999372	
Q0WGW3	OTHER	0.001328	0.998672	
Q0WGX8	OTHER	0.006551	0.993449	
Q0WGX9	OTHER	0.009543	0.990457	
Q0WH61	SP(Sec/SPI)	0.994953	0.005047	CS pos: 20-21. ACA-SN. Pr: 0.4518
Q0WH67	SP(Sec/SPI)	0.552916	0.447084	CS pos: 26-27. TIA-DE. Pr: 0.3347
Q0WH71	OTHER	0.014137	0.985863	
Q0WH72	OTHER	0.460055	0.539945	
Q0WH80	OTHER	0.000737	0.999263	
Q0WHB7	OTHER	0.000419	0.999581	
Q0WHB9	OTHER	0.206193	0.793807	
Q0WHD5	OTHER	0.338273	0.661727	
Q0WHD7	SP(Sec/SPI)	0.993599	0.006401	CS pos: 19-20. GLA-AE. Pr: 0.6763
Q0WHF0	OTHER	0.001432	0.998568	
Q0WHH1	OTHER	0.016710	0.983290	
Q0WHH5	OTHER	0.002231	0.997769	
Q0WHI1	OTHER	0.071093	0.928907	
Q0WHI2	SP(Sec/SPI)	0.979145	0.020855	CS pos: 27-28. SHA-DT. Pr: 0.8018
Q0WHK4	OTHER	0.000876	0.999124	
Q0WHK7	OTHER	0.001447	0.998553	
Q0WHK8	OTHER	0.000499	0.999501	
Q0WHN1	OTHER	0.001445	0.998555	
Q0WHP4	OTHER	0.002527	0.997473	
Q0WHR7	OTHER	0.002166	0.997834	
Q0WHU3	OTHER	0.001777	0.998223	
Q0WHU7	OTHER	0.000387	0.999613	
Q0WHV7	OTHER	0.001635	0.998365	
Q0WHV8	OTHER	0.010110	0.989890	
Q0WI06	OTHER	0.015234	0.984766	
Q0WI29	OTHER	0.051189	0.948811	
Q0WI30	OTHER	0.002540	0.997460	
Q0WI40	SP(Sec/SPI)	0.750598	0.249402	CS pos: 27-28. ASA-QS. Pr: 0.5585
Q0WI51	OTHER	0.001643	0.998357	
Q0WI60	OTHER	0.001078	0.998922	
Q0WI61	OTHER	0.011608	0.988392	
Q0WI62	OTHER	0.025893	0.974107	
Q0WI65	OTHER	0.002266	0.997734	
Q0WI71	OTHER	0.003976	0.996024	
Q0WI72	OTHER	0.000772	0.999228	
Q0WI73	OTHER	0.000903	0.999097	
Q0WI78	OTHER	0.000826	0.999174	
Q0WI79	OTHER	0.002046	0.997954	
Q0WI81	OTHER	0.001047	0.998953	
Q0WI83	SP(Sec/SPI)	0.997112	0.002888	CS pos: 21-22. VSA-AE. Pr: 0.7518
Q0WI85	OTHER	0.000353	0.999647	
Q0WI86	SP(Sec/SPI)	0.971108	0.028892	CS pos: 25-26. VLA-ED. Pr: 0.9336
Q0WID6	OTHER	0.006371	0.993629	
Q0WID7	OTHER	0.005267	0.994733	
Q0WIG1	OTHER	0.024726	0.975274	
Q0WIG5	OTHER	0.001726	0.998274	
Q0WIH2	OTHER	0.001273	0.998727	
Q0WIH3	OTHER	0.000914	0.999086	
Q0WIH4	OTHER	0.005106	0.994894	
Q0WII0	OTHER	0.000551	0.999449	
Q0WIJ4	OTHER	0.000719	0.999281	
Q0WIJ7	OTHER	0.000500	0.999500	
Q0WIK0	OTHER	0.008685	0.991315	
Q0WIL8	SP(Sec/SPI)	0.842741	0.157259	CS pos: 29-30. ISA-NF. Pr: 0.6309
Q0WIM8	SP(Sec/SPI)	0.844383	0.155617	CS pos: 23-24. INS-EE. Pr: 0.6837
Q0WIN1	OTHER	0.004678	0.995322	
Q0WIN6	OTHER	0.000716	0.999284	
Q0WIP2	OTHER	0.000590	0.999410	
Q0WIQ4	OTHER	0.001546	0.998454	
Q0WIQ7	OTHER	0.017447	0.982553	
Q0WIS0	OTHER	0.000703	0.999297	
Q0WIS1	OTHER	0.008307	0.991693	
Q0WIS5	OTHER	0.263033	0.736967	
Q0WIS6	OTHER	0.095297	0.904703	
Q0WIT4	OTHER	0.002968	0.997032	
Q0WIU2	OTHER	0.001773	0.998227	
Q0WIV6	OTHER	0.001777	0.998223	
Q0WIV7	OTHER	0.000528	0.999472	
Q0WIW5	OTHER	0.000177	0.999823	
Q0WIX3	OTHER	0.019845	0.980155	
Q0WIX5	SP(Sec/SPI)	0.969325	0.030675	CS pos: 22-23. ANA-AI. Pr: 0.8144
Q0WIY7	SP(Sec/SPI)	0.777687	0.222313	CS pos: 16-17. AIA-EY. Pr: 0.4608
Q0WIZ4	OTHER	0.006760	0.993240	
Q0WJ13	OTHER	0.002708	0.997292	
Q0WJ28	OTHER	0.009477	0.990523	
Q0WJ32	OTHER	0.001592	0.998408	
Q0WJ45	OTHER	0.001072	0.998928	
Q0WJ60	OTHER	0.000953	0.999047	
Q0WJ96	OTHER	0.000365	0.999635	
Q0WJE5	OTHER	0.015293	0.984707	
Q0WJE9	OTHER	0.000364	0.999636	
Q0WJF6	OTHER	0.001130	0.998870	
Q0WJF7	OTHER	0.001895	0.998105	
Q0WJF8	OTHER	0.000928	0.999072	
Q0WJG1	OTHER	0.000267	0.999733	
Q0WJG4	OTHER	0.000291	0.999709	
Q0WJG6	OTHER	0.002586	0.997414	
Q0WJN6	OTHER	0.020051	0.979949	
Q0WJP3	OTHER	0.062256	0.937744	
Q0WJR1	OTHER	0.000485	0.999515	
Q0WJV8	OTHER	0.400519	0.599481	
Q0WJW8	OTHER	0.006584	0.993416	
Q0WJZ8	SP(Sec/SPI)	0.996755	0.003245	CS pos: 23-24. AWA-AC. Pr: 0.9666
Q0WK07	OTHER	0.003183	0.996817	
Q0WK11	OTHER	0.002412	0.997588	
Q0WK17	OTHER	0.041032	0.958968	
Q0WK31	OTHER	0.002120	0.997880	
Q0WK37	OTHER	0.017079	0.982921	
Q0WK38	OTHER	0.000666	0.999334	
Q0WK46	OTHER	0.007853	0.992147	
Q0WKD0	OTHER	0.052175	0.947825	
Q0WKD3	OTHER	0.001215	0.998785	
Q0WKD7	OTHER	0.005582	0.994418	
Q0WKF2	OTHER	0.000527	0.999473	
Q0WKF3	SP(Sec/SPI)	0.922777	0.077223	CS pos: 23-24. IFA-SP. Pr: 0.8275
Q0WKG1	OTHER	0.000526	0.999474	
Q0WKK0	OTHER	0.000525	0.999475	
Q0WKL0	OTHER	0.002668	0.997332	
Q0WKL1	OTHER	0.008697	0.991303	
Q0WKL3	OTHER	0.190516	0.809484	
Q0WKN1	OTHER	0.015231	0.984769	
Q0WKQ0	OTHER	0.346222	0.653778	
Q306L9	SP(Sec/SPI)	0.595824	0.404176	CS pos: 34-35. SQA-AI. Pr: 0.5018
Q306M1	SP(Sec/SPI)	0.996865	0.003135	CS pos: 22-23. SYA-AA. Pr: 0.6800
Q56938	OTHER	0.000599	0.999401	
Q56939	SP(Sec/SPI)	0.891011	0.108989	CS pos: 34-35. AMA-DT. Pr: 0.8174
Q56949	OTHER	0.001898	0.998102	
Q56950	OTHER	0.000779	0.999221	
Q56951	OTHER	0.001019	0.998981	
Q56975	OTHER	0.000940	0.999060	
Q56978	OTHER	0.222065	0.777935	
Q56987	OTHER	0.268886	0.731114	
Q57159	OTHER	0.001810	0.998190	
Q57285	SP(Sec/SPI)	0.995483	0.004517	CS pos: 19-20. GLA-EK. Pr: 0.9027
Q65AD6	OTHER	0.024071	0.975929	
Q65AD7	OTHER	0.001600	0.998400	
Q65AK0	OTHER	0.006163	0.993837	
Q65AM4	OTHER	0.036432	0.963568	
Q65AN6	SP(Sec/SPI)	0.995623	0.004377	CS pos: 21-22. CSS-RP. Pr: 0.4679
Q65AP2	OTHER	0.000363	0.999637	
Q65AQ0	OTHER	0.001140	0.998860	
Q65AR2	OTHER	0.000793	0.999207	
Q74PB3	OTHER	0.009445	0.990555	
Q74PK3	OTHER	0.172075	0.827925	
Q74PL1	OTHER	0.000643	0.999357	
Q74PS9	OTHER	0.000808	0.999192	
Q74PU2	OTHER	0.061591	0.938409	
Q74PW6	OTHER	0.000793	0.999207	
Q74PX1	OTHER	0.001155	0.998845	
Q74Q15	OTHER	0.002334	0.997666	
Q74Q19	OTHER	0.003514	0.996486	
Q74Q26	OTHER	0.002003	0.997997	
Q74Q57	OTHER	0.053179	0.946821	
Q74QI3	OTHER	0.020837	0.979163	
Q74QU7	OTHER	0.001486	0.998514	
Q74RA5	OTHER	0.002197	0.997803	
Q74RD6	OTHER	0.001062	0.998938	
Q74RE4	OTHER	0.002378	0.997622	
Q74RV5	OTHER	0.014974	0.985026	
Q74RW6	OTHER	0.398710	0.601290	
Q74RZ0	OTHER	0.466608	0.533392	
Q74S44	OTHER	0.000485	0.999515	
Q74S63	OTHER	0.054738	0.945262	
Q74SC7	OTHER	0.001647	0.998353	
Q74SD5	OTHER	0.032795	0.967205	
Q74T25	OTHER	0.034742	0.965258	
Q74T48	OTHER	0.002771	0.997229	
Q74T79	OTHER	0.003665	0.996335	
Q74TG6	OTHER	0.001621	0.998379	
Q74TJ4	OTHER	0.051940	0.948060	
Q74TL2	OTHER	0.016681	0.983319	
Q74TX9	OTHER	0.000883	0.999117	
Q74U18	OTHER	0.005451	0.994549	
Q74U25	OTHER	0.001534	0.998466	
Q74U32	OTHER	0.002308	0.997692	
Q74U71	OTHER	0.242760	0.757240	
Q74UD8	OTHER	0.001863	0.998137	
Q74UK6	OTHER	0.012205	0.987795	
Q74UU2	OTHER	0.003594	0.996406	
Q74UY1	OTHER	0.002332	0.997668	
Q74V30	OTHER	0.001703	0.998297	
Q74V40	OTHER	0.336966	0.663034	
Q74V69	OTHER	0.000304	0.999696	
Q74V87	OTHER	0.100578	0.899422	
Q74VA0	OTHER	0.005736	0.994264	
Q74VA5	OTHER	0.069087	0.930913	
Q74VE6	OTHER	0.001811	0.998189	
Q74W40	OTHER	0.004338	0.995662	
Q74WC1	OTHER	0.000672	0.999328	
Q74WS0	OTHER	0.001658	0.998342	
Q74WU7	OTHER	0.015027	0.984973	
Q74WV9	OTHER	0.010997	0.989003	
Q74WX2	OTHER	0.006350	0.993650	
Q74X50	SP(Sec/SPI)	0.880701	0.119299	CS pos: 25-26. IYA-AE. Pr: 0.7645
Q74XG1	OTHER	0.007842	0.992158	
Q74XT0	OTHER	0.018222	0.981778	
Q74XT9	SP(Sec/SPI)	0.827245	0.172755	CS pos: 18-19. VAA-AP. Pr: 0.6999
Q74XW8	OTHER	0.000434	0.999566	
Q74Y35	OTHER	0.135216	0.864784	
Q74Y57	OTHER	0.000569	0.999431	
Q74YC2	OTHER	0.002095	0.997905	
Q74YM6	OTHER	0.000623	0.999377	
Q7ARA1	OTHER	0.000979	0.999021	
Q7ARA9	OTHER	0.011514	0.988486	
Q7ARB5	OTHER	0.002383	0.997617	
Q7ARB6	OTHER	0.001046	0.998954	
Q7ARC3	OTHER	0.000902	0.999098	
Q7ARD3	OTHER	0.001846	0.998154	
Q7ARG8	OTHER	0.000680	0.999320	
Q7ARH1	OTHER	0.000893	0.999107	
Q7ARH3	OTHER	0.000584	0.999416	
Q7ARH6	SP(Sec/SPI)	0.675989	0.324011	CS pos: 20-21. ISA-GR. Pr: 0.4315
Q7ARH7	OTHER	0.011739	0.988261	
Q7ARJ2	OTHER	0.007309	0.992691	
Q7ARJ3	OTHER	0.001739	0.998261	
Q7ARJ8	OTHER	0.000746	0.999254	
Q7ARJ9	OTHER	0.000129	0.999871	
Q7ARM9	OTHER	0.200075	0.799925	
Q7BTX0	OTHER	0.000782	0.999218	
Q7CFP6	SP(Sec/SPI)	0.674697	0.325303	CS pos: 32-33. ACG-DK. Pr: 0.3402
Q7CFY1	OTHER	0.025874	0.974126	
Q7CFY5	OTHER	0.005779	0.994221	
Q7CG33	OTHER	0.000612	0.999388	
Q7CG37	OTHER	0.011947	0.988053	
Q7CG53	OTHER	0.033432	0.966568	
Q7CG59	OTHER	0.193933	0.806067	
Q7CGG4	OTHER	0.000677	0.999323	
Q7CGH1	SP(Sec/SPI)	0.667848	0.332152	CS pos: 37-38. AGC-EK. Pr: 0.4850
Q7CGP7	OTHER	0.001993	0.998007	
Q7CGQ5	OTHER	0.001091	0.998909	
Q7CGY7	OTHER	0.008055	0.991945	
Q7CH36	OTHER	0.001058	0.998942	
Q7CH99	OTHER	0.007968	0.992032	
Q7CHD6	OTHER	0.003097	0.996903	
Q7CHN1	OTHER	0.001268	0.998732	
Q7CHN3	OTHER	0.002009	0.997991	
Q7CHQ9	OTHER	0.002228	0.997772	
Q7CHS2	OTHER	0.001109	0.998891	
Q7CHU7	OTHER	0.188311	0.811689	
Q7CHV1	OTHER	0.000779	0.999221	
Q7CHY7	OTHER	0.001968	0.998032	
Q7CI18	OTHER	0.004916	0.995084	
Q7CI19	OTHER	0.004567	0.995433	
Q7CID0	OTHER	0.001224	0.998776	
Q7CIG2	OTHER	0.001606	0.998394	
Q7CIG9	OTHER	0.032417	0.967583	
Q7CIU5	OTHER	0.312834	0.687166	
Q7CIW4	OTHER	0.373579	0.626421	
Q7CJ05	OTHER	0.002654	0.997346	
Q7CJ16	OTHER	0.001228	0.998772	
Q7CJ29	OTHER	0.003534	0.996466	
Q7CJD3	SP(Sec/SPI)	0.985033	0.014967	CS pos: 20-21. VNA-SC. Pr: 0.9336
Q7CJJ6	OTHER	0.000567	0.999433	
Q7CJK3	OTHER	0.074998	0.925002	
Q7CJP2	OTHER	0.031425	0.968575	
Q7CJQ1	OTHER	0.001143	0.998857	
Q7CJV1	OTHER	0.003921	0.996079	
Q7CJY6	OTHER	0.003934	0.996066	
Q7CK06	OTHER	0.003394	0.996606	
Q7CK09	OTHER	0.039963	0.960037	
Q7CK92	OTHER	0.006026	0.993974	
Q7CKC8	SP(Sec/SPI)	0.607030	0.392970	CS pos: 33-34. STS-AP. Pr: 0.1858
Q7CKI6	OTHER	0.000662	0.999338	
Q7CKI7	OTHER	0.001452	0.998548	
Q7CKT3	OTHER	0.283716	0.716284	
Q7CKY2	OTHER	0.002195	0.997805	
Q7CLC8	OTHER	0.008197	0.991803	
Q8D079	OTHER	0.034948	0.965052	
Q8D1L4	SP(Sec/SPI)	0.699380	0.300620	CS pos: 25-26. CGA-AL. Pr: 0.4408
Q8ZAG3	OTHER	0.002802	0.997198	
Q8ZAV0	OTHER	0.011598	0.988402	
Q8ZB75	OTHER	0.001294	0.998706	
Q8ZBE1	OTHER	0.016586	0.983414	
Q8ZBE9	OTHER	0.002918	0.997082	
Q8ZBJ5	OTHER	0.001177	0.998823	
Q8ZCF8	OTHER	0.000768	0.999232	
Q8ZCG0	OTHER	0.000773	0.999227	
Q8ZDG8	OTHER	0.002420	0.997580	
Q8ZDJ2	OTHER	0.027087	0.972913	
Q8ZDJ8	OTHER	0.002714	0.997286	
Q8ZDJ9	OTHER	0.000290	0.999710	
Q8ZDM8	OTHER	0.000788	0.999212	
Q8ZE38	OTHER	0.000309	0.999691	
Q8ZE68	SP(Sec/SPI)	0.990456	0.009544	CS pos: 23-24. AVA-AD. Pr: 0.6959
Q8ZEH4	OTHER	0.007447	0.992553	
Q8ZEI3	OTHER	0.000277	0.999723	
Q8ZEJ5	OTHER	0.000963	0.999037	
Q8ZEL2	OTHER	0.001243	0.998757	
Q8ZES0	OTHER	0.001397	0.998603	
Q8ZFE0	OTHER	0.000620	0.999380	
Q8ZFF7	OTHER	0.056948	0.943052	
Q8ZFG9	OTHER	0.008684	0.991316	
Q8ZFN8	OTHER	0.001970	0.998030	
Q8ZFS2	OTHER	0.001379	0.998621	
Q8ZG70	SP(Sec/SPI)	0.970602	0.029398	CS pos: 20-21. SVA-MT. Pr: 0.5268
Q8ZGJ0	OTHER	0.000955	0.999045	
Q8ZGM6	OTHER	0.000471	0.999529	
Q8ZH12	OTHER	0.000826	0.999174	
Q8ZH34	OTHER	0.000709	0.999291	
Q8ZH47	OTHER	0.000613	0.999387	
Q8ZHF5	OTHER	0.000614	0.999386	
Q8ZHG3	OTHER	0.000877	0.999123	
Q8ZHI2	OTHER	0.065757	0.934243	
Q8ZIK6	OTHER	0.001233	0.998767	
Q8ZIN3	OTHER	0.002105	0.997895	
Q8ZJ77	OTHER	0.002060	0.997940	
Q8ZJD4	OTHER	0.000943	0.999057	
Q9F286	OTHER	0.055944	0.944056	
Q9F287	SP(Sec/SPI)	0.988407	0.011593	CS pos: 24-25. SYA-DQ. Pr: 0.9495
Q9F290	SP(Sec/SPI)	0.964903	0.035097	CS pos: 23-24. VLA-FT. Pr: 0.9122
Q9R361	OTHER	0.009785	0.990215	
Q9R3G9	OTHER	0.000611	0.999389	
